Line Item Id,Live or Test,Payment Id,Purchases ID,Sales ID,Payment method,Created Date,Payment Status,Failure reason,Sales state,Refund ID,Refund reason,Refund state,Total,Description,Email,First name,Last name,Phone,Item name,Quantity,Special instructions,Tx state reason code,Unit price,Update on next display,Update time,Valid from,Modified by
1658,FlurryLive,PAY-XXX,725,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Gabrielle,Tony,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1659,FlurryLive,PAY-XXX,725,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Humberto,Valerie,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1660,FlurryLive,PAY-XXX,725,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Imelda,Van,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1661,FlurryLive,PAY-XXX,726,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Jerry,Vicky,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1662,FlurryLive,PAY-XXX,726,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Karen,Victor,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1663,FlurryLive,PAY-XXX,727,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Lorenzo,Vince,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1664,FlurryLive,PAY-XXX,727,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Melissa,Virginie,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1665,FlurryLive,PAY-XXX,728,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Nestor,Walter,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1666,FlurryLive,PAY-XXX,728,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Olga,Wanda,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1667,FlurryLive,PAY-XXX,729,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Pablo,Wendy,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",85,,,85,,,1/16/2018,Query PayPal
1668,FlurryLive,PAY-XXX,729,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Rebekah,Whitney,XXXX,DFO Individual Membership Dues,25,,,25,,,1/16/2018,Query PayPal
1669,FlurryLive,PAY-XXX,729,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Sebastien,Wilfred,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1670,FlurryLive,PAY-XXX,730,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Tanya,William,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",85,,,85,,,1/16/2018,Query PayPal
1671,FlurryLive,PAY-XXX,730,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Van,Wanda,XXXX,DFO Individual Membership Dues,25,,,25,,,1/16/2018,Query PayPal
1672,FlurryLive,PAY-XXX,730,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Wendy,Victor,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1673,FlurryLive,PAY-XXX,731,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Arthur,Teresa,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1674,FlurryLive,PAY-XXX,731,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Bertha,Sam,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1675,FlurryLive,PAY-XXX,732,,,1/16/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Cristobal,Rose,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,,,50,,,1/16/2018,Query PayPal
1676,FlurryLive,PAY-XXX,732,,,1/16/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Dolly,Peter,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1677,FlurryLive,PAY-XXX,733,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Edouard,Odette,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",85,,,85,,,1/16/2018,Query PayPal
1678,FlurryLive,PAY-XXX,733,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Fay,Nicholas,XXXX,DFO Individual Membership Dues,25,,,25,,,1/16/2018,Query PayPal
1679,FlurryLive,PAY-XXX,733,,,1/16/2018,failed,,,,,,7853.75,2018 Flurry Tickets Purchase,XXXX,Gonzalo,Mindy,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1680,FlurryLive,PAY-XXX,734,,,1/16/2018,created,,,,,,363.75,2018 Flurry Tickets Purchase,XXXX,Hanna,Larry,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1681,FlurryLive,PAY-XXX,734,,,1/16/2018,created,,,,,,363.75,2018 Flurry Tickets Purchase,XXXX,Isaias,Kate,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,,,1/16/2018,Query PayPal
1682,FlurryLive,PAY-XXX,734,,,1/16/2018,created,,,,,,363.75,2018 Flurry Tickets Purchase,XXXX,Josephine,Julian,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1683,FlurryLive,PAY-XXX,735,,,1/16/2018,created,,,,,,149.75,2018 Flurry Tickets Purchase,XXXX,Kyle,Ida,XXXX,"ALL SUNDAY Teen, Non-refundable",1,,,20,,,1/16/2018,Query PayPal
1684,FlurryLive,PAY-XXX,735,,,1/16/2018,created,,,,,,149.75,2018 Flurry Tickets Purchase,XXXX,Laura,Henri,XXXX,"ALL SUNDAY Child, Non-refundable",1,,,3,,,1/16/2018,Query PayPal
1685,FlurryLive,PAY-XXX,735,,,1/16/2018,created,,,,,,149.75,2018 Flurry Tickets Purchase,XXXX,Marco,Grace,XXXX,"ALL SUNDAY DFO Member, Non-refundable",1,,,23,,,1/16/2018,Query PayPal
1686,FlurryLive,PAY-XXX,735,,,1/16/2018,created,,,,,,149.75,2018 Flurry Tickets Purchase,XXXX,Nana,Fred,XXXX,DFO Sponsor Membership Dues,1,,,100,,,1/16/2018,Query PayPal
1687,FlurryLive,PAY-XXX,735,,,1/16/2018,created,,,,,,149.75,2018 Flurry Tickets Purchase,XXXX,Omar,Elsa,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1688,FlurryLive,PAY-XXX,736,,,1/16/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Paulette,Danny,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1689,FlurryLive,PAY-XXX,736,,,1/16/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Rene,Claudette,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1690,FlurryLive,PAY-XXX,737,,,1/16/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Sally,Bill,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1691,FlurryLive,PAY-XXX,737,,,1/16/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Teddy,Ana,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1692,FlurryLive,PAY-XXX,738,,,1/16/2018,created,,,,,,11.75,2018 Flurry Ticket Purchase,XXXX,Vicky,Wilfred,XXXX,"FULL FESTIVAL Child, Non-refundable",1,,,8,,,1/16/2018,Query PayPal
1693,FlurryLive,PAY-XXX,738,,,1/16/2018,created,,,,,,11.75,2018 Flurry Ticket Purchase,XXXX,Wilfred,Vicky,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1694,FlurryLive,PAY-XXX,739,,,1/16/2018,created,,,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Ana,Teddy,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,,,1/16/2018,Query PayPal
1695,FlurryLive,PAY-XXX,739,,,1/16/2018,created,,,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Bill,Sally,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1696,FlurryLive,PAY-XXX,740,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Claudette,Rene,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1697,FlurryLive,PAY-XXX,740,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Danny,Paulette,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1698,FlurryLive,PAY-XXX,741,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Elsa,Omar,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1699,FlurryLive,PAY-XXX,741,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Fred,Nana,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1700,FlurryLive,PAY-XXX,742,,,1/16/2018,created,,,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Grace,Marco,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1701,FlurryLive,PAY-XXX,742,,,1/16/2018,created,,,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Henri,Laura,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1702,FlurryLive,PAY-XXX,742,,,1/16/2018,created,,,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Ida,Kyle,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1703,FlurryLive,PAY-XXX,743,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Julian,Josephine,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1704,FlurryLive,PAY-XXX,743,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Kate,Isaias,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1705,FlurryLive,PAY-XXX,744,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Larry,Hanna,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1706,FlurryLive,PAY-XXX,744,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Mindy,Gonzalo,XXXX,DFO Individual Membership Dues,1,,,25,,,1/16/2018,Query PayPal
1707,FlurryLive,PAY-XXX,744,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Nicholas,Fay,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1708,FlurryLive,PAY-XXX,745,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Odette,Edouard,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1709,FlurryLive,PAY-XXX,745,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Peter,Dolly,XXXX,DFO Individual Membership Dues,1,,,25,,,1/16/2018,Query PayPal
1710,FlurryLive,PAY-XXX,745,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Rose,Cristobal,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1711,FlurryLive,PAY-XXX,746,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Sam,Bertha,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1712,FlurryLive,PAY-XXX,746,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Teresa,Arthur,XXXX,DFO Individual Membership Dues,1,,,25,,,1/16/2018,Query PayPal
1713,FlurryLive,PAY-XXX,746,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Victor,Wendy,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1714,FlurryLive,PAY-XXX,747,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Wanda,Van,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1715,FlurryLive,PAY-XXX,747,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Alex,Tanya,XXXX,DFO Individual Membership Dues,1,,,25,,,1/16/2018,Query PayPal
1716,FlurryLive,PAY-XXX,747,,,1/16/2018,created,,,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Bonnie,Sebastien,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1717,FlurryLive,PAY-XXX,748,,,1/16/2018,created,,,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Colin,Rebekah,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,,,1/16/2018,Query PayPal
1718,FlurryLive,PAY-XXX,748,,,1/16/2018,created,,,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Danielle,Pablo,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1719,FlurryLive,PAY-XXX,749,,,1/16/2018,created,,,,,,68.75,2018 Flurry Tickets Purchase,XXXX,Earl,Olga,XXXX,"FRIDAY NIGHT Student, Non-refundable",1,,,17,,,1/16/2018,Query PayPal
1720,FlurryLive,PAY-XXX,749,,,1/16/2018,created,,,,,,68.75,2018 Flurry Tickets Purchase,XXXX,Fiona,Nestor,XXXX,"ALL SATURDAY Student, Non-refundable",1,,,48,,,1/16/2018,Query PayPal
1721,FlurryLive,PAY-XXX,749,,,1/16/2018,created,,,,,,68.75,2018 Flurry Tickets Purchase,XXXX,Gaston,Melissa,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1722,FlurryLive,PAY-XXX,750,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Hermine,Lorenzo,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1723,FlurryLive,PAY-XXX,750,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Ian,Karen,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1724,FlurryLive,PAY-XXX,751,,,1/16/2018,created,,,,,,51.75,2018 Flurry Ticket Purchase,XXXX,Julia,Jerry,XXXX,"ALL SATURDAY Student, Non-refundable",1,,,48,,,1/16/2018,Query PayPal
1725,FlurryLive,PAY-XXX,751,,,1/16/2018,created,,,,,,51.75,2018 Flurry Ticket Purchase,XXXX,Karl,Imelda,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1726,FlurryLive,PAY-XXX,752,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Lisa,Humberto,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1727,FlurryLive,PAY-XXX,752,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Martin,Gabrielle,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1728,FlurryLive,PAY-XXX,753,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Nicole,Fernand,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1729,FlurryLive,PAY-XXX,753,,,1/16/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Owen,Erin,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1730,FlurryLive,PAY-XXX,754,,,1/16/2018,created,,,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Paula,Dorian,XXXX,"ALL SATURDAY Senior, Non-refundable",1,,,48,,,1/16/2018,Query PayPal
1731,FlurryLive,PAY-XXX,754,,,1/16/2018,created,,,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Richard,Chantal,XXXX,"ALL SUNDAY Senior, Non-refundable",1,,,23,,,1/16/2018,Query PayPal
1732,FlurryLive,PAY-XXX,754,,,1/16/2018,created,,,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Shary,Barry,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1733,FlurryLive,PAY-XXX,755,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Tobias,Andrea,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1734,FlurryLive,PAY-XXX,755,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Virginie,William,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1735,FlurryLive,PAY-XXX,756,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Walter,Valerie,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1736,FlurryLive,PAY-XXX,756,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Arlene,Tony,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1737,FlurryLive,PAY-XXX,757,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Bret,Sara,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1738,FlurryLive,PAY-XXX,757,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Cindy,Rafael,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1739,FlurryLive,PAY-XXX,758,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Don,Patty,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1740,FlurryLive,PAY-XXX,758,,,1/16/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Emily,Oscar,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1741,FlurryLive,PAY-XXX,759,,,1/15/2018,created,,,,,,93.75,2018 Flurry Tickets Purchase,XXXX,Franklin,Nadine,XXXX,"FRIDAY NIGHT Adult, Non-refundable",1,,,28,,,1/16/2018,Query PayPal
1742,FlurryLive,PAY-XXX,759,,,1/15/2018,created,,,,,,93.75,2018 Flurry Tickets Purchase,XXXX,Gert,Michael,XXXX,"ALL SATURDAY Adult, Non-refundable",1,,,62,,,1/16/2018,Query PayPal
1743,FlurryLive,PAY-XXX,759,,,1/15/2018,created,,,,,,93.75,2018 Flurry Tickets Purchase,XXXX,Harvey,Leslie,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1744,FlurryLive,PAY-XXX,760,,,1/15/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Irma,Kirk,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1745,FlurryLive,PAY-XXX,760,,,1/15/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Jose,Joyce,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1746,FlurryLive,PAY-XXX,761,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Katia,Isaac,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1747,FlurryLive,PAY-XXX,761,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Lee,Helene,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1748,FlurryLive,PAY-XXX,762,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Maria,Gordon,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1749,FlurryLive,PAY-XXX,762,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Nate,Florence,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1750,FlurryLive,PAY-XXX,763,,,1/15/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Ophelia,Ernesto,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1751,FlurryLive,PAY-XXX,763,,,1/15/2018,created,,,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Philippe,Debby,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1752,FlurryLive,PAY-XXX,764,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Rina,Chris,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1753,FlurryLive,PAY-XXX,764,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Sean,Beryl,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1754,FlurryLive,PAY-XXX,765,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Tammy,Alberto,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1755,FlurryLive,PAY-XXX,765,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Vince,Whitney,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",2,,,50,,,1/16/2018,Query PayPal
1756,FlurryLive,PAY-XXX,765,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Whitney,Vince,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1757,FlurryLive,PAY-XXX,766,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Alberto,Tammy,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1758,FlurryLive,PAY-XXX,766,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Beryl,Sean,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",2,,,50,,,1/16/2018,Query PayPal
1759,FlurryLive,PAY-XXX,766,,,1/15/2018,created,,,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Chris,Rina,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1760,FlurryLive,PAY-XXX,767,,,1/15/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Debby,Philippe,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,,,50,,,1/16/2018,Query PayPal
1761,FlurryLive,PAY-XXX,767,,,1/15/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Ernesto,Ophelia,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1762,FlurryLive,PAY-XXX,768,,,1/15/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Florence,Nate,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,,,1/16/2018,Query PayPal
1763,FlurryLive,PAY-XXX,768,,,1/15/2018,created,,,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Gordon,Maria,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1764,FlurryLive,PAY-XXX,769,,,1/15/2018,created,,,,,,113.75,2018 Flurry Tickets Purchase,XXXX,Helene,Lee,XXXX,"ALL SATURDAY Adult, Non-refundable",1,,,62,,,1/16/2018,Query PayPal
1765,FlurryLive,PAY-XXX,769,,,1/15/2018,created,,,,,,113.75,2018 Flurry Tickets Purchase,XXXX,Isaac,Katia,XXXX,"ALL SATURDAY Senior, Non-refundable",1,,,48,,,1/16/2018,Query PayPal
1766,FlurryLive,PAY-XXX,769,,,1/15/2018,created,,,,,,113.75,2018 Flurry Tickets Purchase,XXXX,Joyce,Jose,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1767,FlurryLive,PAY-XXX,770,,,1/15/2018,created,,,,,,133.75,2018 Flurry Ticket Purchase,XXXX,Kirk,Irma,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,,,1/16/2018,Query PayPal
1768,FlurryLive,PAY-XXX,770,,,1/15/2018,created,,,,,,133.75,2018 Flurry Ticket Purchase,XXXX,Leslie,Harvey,XXXX,DFO Couple/Family Membership Dues,1,,,45,,,1/16/2018,Query PayPal
1769,FlurryLive,PAY-XXX,770,,,1/15/2018,created,,,,,,133.75,2018 Flurry Ticket Purchase,XXXX,Michael,Gert,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1770,FlurryLive,PAY-XXX,771,,,1/15/2018,created,,,,,,8.75,2018 Flurry Ticket Purchase,XXXX,Nadine,Franklin,XXXX,"ALL SATURDAY Child, Non-refundable",1,,,5,,,1/16/2018,Query PayPal
1771,FlurryLive,PAY-XXX,771,,,1/15/2018,created,,,,,,8.75,2018 Flurry Ticket Purchase,XXXX,Oscar,Emily,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1772,FlurryLive,PAY-XXX,772,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Patty,Don,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1773,FlurryLive,PAY-XXX,772,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Rafael,Cindy,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1774,FlurryLive,PAY-XXX,773,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Sara,Bret,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,,,1/16/2018,Query PayPal
1775,FlurryLive,PAY-XXX,773,,,1/15/2018,created,,,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Tony,Arlene,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
1776,FlurryLive,PAY-XXX,774,,,1/15/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Valerie,Walter,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,,,50,,,1/16/2018,Query PayPal
1777,FlurryLive,PAY-XXX,774,,,1/15/2018,created,,,,,,53.75,2018 Flurry Ticket Purchase,XXXX,William,Virginie,XXXX,Service Fee,1,,,3.75,,,1/16/2018,Query PayPal
