Payment Id,Created Date,Payment Status,Total,Sales state,Details Summary
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $293.75</strong><br/><br/>2 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $293.75</strong><br/><br/>2 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $53.75</strong><br/><br/>1 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danny Don<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Elsa Emily<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,103.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fred Franklin<br/>1 FULL FESTIVAL Senior<br/>1 DFO Individual/Limited Income Membership Dues
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Grace Gert<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Henri Harvey<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,193.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ida Irma<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult"
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Julian Jose<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $113.75</strong><br/><br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Senior
PAY-XXX,1/15/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Larry Lee<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $133.75</strong><br/><br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/15/2018,approved,0,refunded,<strong>Incomplete or refunded transaction. $173.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicholas Nate<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Odette Ophelia<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Peter Philippe<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,93.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rose Rina<br/>1 FRIDAY NIGHT Adult<br/>1 ALL SATURDAY Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $8.75</strong><br/><br/>1 ALL SATURDAY Child
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teresa Tammy<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Victor Vince<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wanda Whitney<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alex Alberto<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bonnie Beryl<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Colin Chris<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danielle Debby<br/>2 FULL FESTIVAL DFO Member
PAY-XXX,1/15/2018,approved,156.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Earl Ernesto<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Teen<br/>1 FULL FESTIVAL Child"
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fiona Florence<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,234.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gaston Gordon<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Child<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues"
PAY-XXX,1/15/2018,approved,69.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Hermine Helene<br/>2 SATURDAY NIGHT Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ian Isaac<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Julia Joyce<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,141.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karl Kirk<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Child<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues"
PAY-XXX,1/15/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lisa Leslie<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Martin Michael<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,53.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicole Nadine<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Teen"
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Owen Oscar<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $53.75</strong><br/><br/>1 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Shary Sara<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,273.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tobias Tony<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/15/2018,approved,88.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Virginie Valerie<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Senior"
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Walter William<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arlene Arthur<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bret Bertha<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cindy Cristobal<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Don Dolly<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Emily Edouard<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Franklin Fay<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,100.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gert Gonzalo<br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Teen<br/>1 ALL SATURDAY Child
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Harvey Hanna<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,45.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Irma Isaias<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FRIDAY NIGHT DFO Member<br/>1 DFO Individual Membership Dues"
PAY-XXX,1/15/2018,approved,33.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jose Josephine<br/>1 FRIDAY NIGHT Teen<br/>1 ALL SUNDAY Teen
PAY-XXX,1/15/2018,approved,200,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Katia Kyle<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult<br/>1 Friend of the Flurry Voluntary Donation"
PAY-XXX,1/15/2018,approved,59.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lee Laura<br/>2 SATURDAY DAY Student
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Maria Marco<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nate Nana<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,288.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ophelia Omar<br/>3 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rina Rene<br/>1 FULL FESTIVAL DFO Member
PAY-XXX,1/15/2018,approved,193.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sean Sally<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult"
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vince Vicky<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Whitney Wilfred<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alberto Ana<br/>2 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Beryl Bill<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chris Claudette<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,100,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Debby Danny<br/>1 FULL FESTIVAL Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ernesto Elsa<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Florence Fred<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gordon Grace<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,99.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Helene Henri<br/>2 ALL SATURDAY Senior
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $20.75</strong><br/><br/>1 FRIDAY NIGHT DFO Member
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL DFO Member
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Michael Mindy<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nadine Nicholas<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Oscar Odette<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,74.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Patty Peter<br/>1 ALL SATURDAY Student<br/>1 ALL SUNDAY Student
PAY-XXX,1/14/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rafael Rose<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sara Sam<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tony Teresa<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Valerie Victor<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  William Wanda<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Andrea Alex<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Barry Bonnie<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,183.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chantal Colin<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior"
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dorian Danielle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Erin Earl<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,95.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fernand Fiona<br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Teen
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gabrielle Gaston<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Humberto Hermine<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,123.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Imelda Ian<br/>1 FULL FESTIVAL Adult<br/>1 DFO Individual Membership Dues
PAY-XXX,1/14/2018,approved,218.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jerry Julia<br/>2 FULL FESTIVAL Senior<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karen Karl<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lorenzo Lisa<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult"
PAY-XXX,1/14/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Student
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nestor Nicole<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Olga Owen<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Pablo Paula<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rebekah Richard<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/14/2018,approved,145.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sebastien Shary<br/>2 ALL SATURDAY Senior<br/>2 ALL SUNDAY Senior
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tanya Tobias<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Van Virginie<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wendy Walter<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arthur Arlene<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bertha Bret<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cristobal Cindy<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dolly Don<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/14/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Edouard Emily<br/>1 FULL FESTIVAL Student
PAY-XXX,1/14/2018,approved,98.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fay Franklin<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult"
PAY-XXX,1/14/2018,approved,65.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gonzalo Gert<br/>1 ALL SATURDAY Adult
PAY-XXX,1/14/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/14/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaias Irma<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,148.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Josephine Jose<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/13/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kyle Katia<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/13/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Laura Lee<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Marco Maria<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nana Nate<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Omar Ophelia<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paulette Philippe<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rene Rina<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,60.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sally Sean<br/>1 ALL SUNDAY Adult<br/>1 ALL SUNDAY Student
PAY-XXX,1/13/2018,approved,193.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teddy Tammy<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult"
PAY-XXX,1/13/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vicky Vince<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,127.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wilfred Whitney<br/>2 ALL SATURDAY Adult
PAY-XXX,1/13/2018,approved,59.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ana Alberto<br/>2 FRIDAY NIGHT Adult
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bill Beryl<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,99.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Claudette Chris<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 ALL SATURDAY Student"
PAY-XXX,1/13/2018,approved,198.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danny Debby<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/13/2018,approved,108.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Elsa Ernesto<br/>1 FULL FESTIVAL Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fred Florence<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Grace Gordon<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/13/2018,created,0,,<strong>Incomplete or refunded transaction. $183.75</strong><br/><br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/13/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ida Isaac<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Julian Joyce<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,99.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kate Kirk<br/>2 ALL SATURDAY Student
PAY-XXX,1/13/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Larry Leslie<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,148.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Mindy Michael<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/13/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicholas Nadine<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/13/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Odette Oscar<br/>1 FULL FESTIVAL Student
PAY-XXX,1/12/2018,approved,188.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Peter Patty<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Sponsor Membership Dues
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rose Rafael<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,98.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sam Sara<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult"
PAY-XXX,1/12/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teresa Tony<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $23.75</strong><br/><br/>1 SATURDAY DAY Teen
PAY-XXX,1/12/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wanda William<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alex Andrea<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bonnie Barry<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/12/2018,approved,98.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Colin Chantal<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult"
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danielle Dorian<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,approved,23.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Earl Erin<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 SATURDAY DAY Teen"
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $23.75</strong><br/><br/>1 SATURDAY DAY Teen
PAY-XXX,1/12/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gaston Gabrielle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/12/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
